poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,num_trump
85742,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,National,1/26/24,2024-01-29,NA,NA,NA,NA,NA,NA,191215,1260,rv,NA,rv,NA,1/30/24 10:35,NA,https://emersoncollegepolling.com/january-2024-national-poll-trump-and-biden-remain-neck-and-neck-in-likely-rematch/,https://emersoncollegepolling.com/january-2024-national-poll-trump-and-biden-remain-neck-and-neck-in-likely-rematch/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,41.1,518
85742,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,National,1/26/24,2024-01-29,NA,NA,NA,NA,NA,NA,191216,1260,rv,NA,rv,NA,1/30/24 10:35,NA,https://emersoncollegepolling.com/january-2024-national-poll-trump-and-biden-remain-neck-and-neck-in-likely-rematch/,https://emersoncollegepolling.com/january-2024-national-poll-trump-and-biden-remain-neck-and-neck-in-likely-rematch/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,41.7,525
85761,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,1/25/24,2024-01-29,NA,NA,NA,NA,NA,NA,191317,1069,rv,NA,rv,NA,1/31/24 10:44,NA,https://news.yahoo.com/yahoo-newsyougov-poll-trump-and-biden-both-get-big-boost-after-winning-first-round-of-primaries-205413210.html,https://news.yahoo.com/yahoo-newsyougov-poll-trump-and-biden-both-get-big-boost-after-winning-first-round-of-primaries-205413210.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240129_yahoo_tabs_final.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,45,481
85761,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,1/25/24,2024-01-29,NA,NA,NA,NA,NA,NA,191318,1069,rv,NA,rv,NA,1/31/24 10:44,NA,https://news.yahoo.com/yahoo-newsyougov-poll-trump-and-biden-both-get-big-boost-after-winning-first-round-of-primaries-205413210.html,https://news.yahoo.com/yahoo-newsyougov-poll-trump-and-biden-both-get-big-boost-after-winning-first-round-of-primaries-205413210.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240129_yahoo_tabs_final.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,42,449
85779,396,Quinnipiac,NA,NA,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9,National,1/25/24,2024-01-29,NA,NA,NA,NA,NA,NA,191475,1650,rv,NA,rv,NA,1/31/24 14:40,NA,https://poll.qu.edu/poll-release?releaseid=3889,https://poll.qu.edu/poll-release?releaseid=3889,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,44,726
85779,396,Quinnipiac,NA,NA,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9,National,1/25/24,2024-01-29,NA,NA,NA,NA,NA,NA,191476,1650,rv,NA,rv,NA,1/31/24 14:40,NA,https://poll.qu.edu/poll-release?releaseid=3889,https://poll.qu.edu/poll-release?releaseid=3889,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,37,610
85798,460,SurveyUSA,8411021444,KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth,SurveyUSA,325,SurveyUSA,2.8,-1.3,Online Panel,8,Minnesota,1/24/24,2024-01-29,NA,NA,NA,NA,NA,NA,191560,1594,lv,NA,lv,NA,2/1/24 12:25,NA,https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-hypothetical-rematch-between-biden-trump-is-dead-heat-in-minnesota/,https://kstp.com/kstp-news/top-news/kstp-surveyusa-poll-hypothetical-rematch-between-biden-trump-is-dead-heat-in-minnesota/,https://kstp.com/wp-content/uploads/2024/01/SurveyUSAGeneral1-31-24-2-5.pdf,NA,NA,NA,NA,8823,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,39,622
85825,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7,Missouri,1/23/24,2024-01-28,NA,NA,NA,NA,NA,NA,191636,1830,rv,NA,rv,NA,2/2/24 09:55,NA,https://emersoncollegepolling.com/colorado-missouri-ohio-and-south-dakota-2024-polls-biden-underperforming-among-women-and-young-voters/,https://emersoncollegepolling.com/colorado-missouri-ohio-and-south-dakota-2024-polls-biden-underperforming-among-women-and-young-voters/,NA,https://docs.google.com/spreadsheets/d/1HNSSlU2NhgCJs27Tdr-LlvFt6HbmoZ2U5U1VN6G26bE/edit#gid=1663145524,NA,NA,NA,8826,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,49.4,904
85829,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7,Colorado,1/23/24,2024-01-28,NA,NA,NA,NA,NA,NA,191637,1856,rv,NA,rv,NA,2/2/24 09:55,NA,https://emersoncollegepolling.com/colorado-missouri-ohio-and-south-dakota-2024-polls-biden-underperforming-among-women-and-young-voters/,https://emersoncollegepolling.com/colorado-missouri-ohio-and-south-dakota-2024-polls-biden-underperforming-among-women-and-young-voters/,NA,https://docs.google.com/spreadsheets/d/1HNSSlU2NhgCJs27Tdr-LlvFt6HbmoZ2U5U1VN6G26bE/edit#gid=1663145524,NA,NA,NA,8765,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,35,650
85830,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7,South Dakota,1/23/24,2024-01-28,NA,NA,NA,NA,NA,NA,191638,1777,rv,NA,rv,NA,2/2/24 09:55,NA,https://emersoncollegepolling.com/colorado-missouri-ohio-and-south-dakota-2024-polls-biden-underperforming-among-women-and-young-voters/,https://emersoncollegepolling.com/colorado-missouri-ohio-and-south-dakota-2024-polls-biden-underperforming-among-women-and-young-voters/,NA,https://docs.google.com/spreadsheets/d/1HNSSlU2NhgCJs27Tdr-LlvFt6HbmoZ2U5U1VN6G26bE/edit#gid=1663145524,NA,NA,NA,8883,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,55.3,983
85794,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7,Ohio,1/23/24,2024-01-25,NA,NA,NA,NA,NA,NA,191557,1844,rv,NA,rv,NA,2/1/24 12:25,NA,https://emersoncollegepolling.com/ohio-2024-poll-sherrod-brown-gears-up-for-tight-re-election-campaign/,https://emersoncollegepolling.com/ohio-2024-poll-sherrod-brown-gears-up-for-tight-re-election-campaign/,https://docs.google.com/spreadsheets/d/1DQ_xT6wW1DMIAPUCrVagDl33LFKtObE71LS4fbQmJ0s/edit#gid=0,NA,NA,NA,NA,8863,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,46.8,863
85702,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/22/24,2024-01-24,NA,NA,NA,NA,NA,NA,191112,1250,a,NA,a,NA,1/25/24 09:41,NA,https://www.ipsos.com/en-us/most-americans-are-dissatisfied-their-choices-president,https://www.ipsos.com/en-us/most-americans-are-dissatisfied-their-choices-president,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-01/Reuters%20Ipsos%20News%20Issue%20Poll%201%20January%202024%20Topline.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,40,500
85702,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/22/24,2024-01-24,NA,NA,NA,NA,NA,NA,191113,1250,a,NA,a,NA,1/25/24 09:41,NA,https://www.reuters.com/world/us/americans-dismayed-by-biden-trump-2024-rematch-reutersipsos-poll-finds-2024-01-25/,https://www.reuters.com/world/us/americans-dismayed-by-biden-trump-2024-rematch-reutersipsos-poll-finds-2024-01-25/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,36,450
85702,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/22/24,2024-01-24,NA,NA,NA,NA,NA,NA,191129,NA,rv,NA,rv,NA,1/26/24 10:44,NA,https://www.ipsos.com/en-us/most-americans-are-dissatisfied-their-choices-president,https://www.ipsos.com/en-us/most-americans-are-dissatisfied-their-choices-president,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43,NA
85702,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/22/24,2024-01-24,NA,NA,NA,NA,NA,NA,191130,NA,rv,NA,rv,NA,1/26/24 10:44,NA,https://www.ipsos.com/en-us/most-americans-are-dissatisfied-their-choices-president,https://www.ipsos.com/en-us/most-americans-are-dissatisfied-their-choices-president,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,39,NA
85699,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,1/21/24,2024-01-23,NA,NA,NA,NA,NA,NA,191104,1497,rv,NA,rv,NA,1/24/24 11:14,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_i9N6Z0N.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_i9N6Z0N.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,44,659
85676,1302,Echelon Insights,NA,NA,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9,National,1/16/24,2024-01-18,NA,NA,NA,NA,NA,NA,191038,1029,lv,NA,lv,NA,1/23/24 09:37,NA,https://echeloninsights.com/in-the-news/jan2024-verified-voter-omnibus/,https://echeloninsights.com/in-the-news/jan2024-verified-voter-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/January-2024-Omnibus-Topline-EXTERNAL-1.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/January-2024-Omnibus-Crosstabs-EXTERNAL.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,47,484
85676,1302,Echelon Insights,NA,NA,Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9,National,1/16/24,2024-01-18,NA,NA,NA,NA,NA,NA,191040,1029,lv,NA,lv,NA,1/23/24 09:38,NA,https://echeloninsights.com/in-the-news/jan2024-verified-voter-omnibus/,https://echeloninsights.com/in-the-news/jan2024-verified-voter-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/January-2024-Omnibus-Topline-EXTERNAL-1.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/January-2024-Omnibus-Crosstabs-EXTERNAL.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,41,422
85655,1205,Marist,NA,NA,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,7,New Hampshire,1/15/24,2024-01-17,NA,NA,NA,NA,NA,NA,190534,1157,rv,NA,rv,NA,1/19/24 09:18,NA,https://maristpoll.marist.edu/polls/the-presidential-contest-in-new-hampshire/,https://maristpoll.marist.edu/polls/the-presidential-contest-in-new-hampshire/,NA,https://maristpoll.marist.edu/wp-content/uploads/2024/01/Marist-Poll_NH-NOS-and-Tables_202401181559.pdf,NA,FALSE,NA,8848,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,45,521
85655,1205,Marist,NA,NA,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,7,New Hampshire,1/15/24,2024-01-17,NA,NA,NA,NA,NA,NA,190535,1157,rv,NA,rv,NA,1/19/24 09:18,NA,https://maristpoll.marist.edu/polls/the-presidential-contest-in-new-hampshire/,https://maristpoll.marist.edu/polls/the-presidential-contest-in-new-hampshire/,NA,https://maristpoll.marist.edu/wp-content/uploads/2024/01/Marist-Poll_NH-NOS-and-Tables_202401181559.pdf,NA,FALSE,NA,8848,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,41,474
85667,438,Siena,NA,NA,Siena College,305,Siena College,2.7,-0.8,Live Phone/Online Panel,7,New York,1/14/24,2024-01-17,NA,NA,NA,NA,NA,NA,190578,807,rv,NA,rv,NA,1/22/24 09:50,NA,https://scri.siena.edu/wp-content/uploads/2024/01/SNY0124-Crosstabs.pdf,NA,NA,https://scri.siena.edu/wp-content/uploads/2024/01/SNY0124-Crosstabs.pdf,NA,NA,NA,8860,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,37,299
85667,438,Siena,NA,NA,Siena College,305,Siena College,2.7,-0.8,Live Phone/Online Panel,7,New York,1/14/24,2024-01-17,NA,NA,NA,NA,NA,NA,190579,807,rv,NA,rv,NA,1/22/24 09:50,NA,https://scri.siena.edu/wp-content/uploads/2024/01/SNY0124-Crosstabs.pdf,NA,NA,https://scri.siena.edu/wp-content/uploads/2024/01/SNY0124-Crosstabs.pdf,NA,NA,NA,8860,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,32,258
85626,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,1/14/24,2024-01-16,NA,NA,NA,NA,NA,NA,190438,1472,rv,NA,rv,NA,1/17/24 10:57,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HvTrDQB.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HvTrDQB.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43,633
85646,1102,Emerson,1185,Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Texas,1/13/24,2024-01-15,NA,NA,NA,NA,NA,NA,190482,1315,rv,NA,rv,NA,1/18/24 09:24,NA,https://emersoncollegepolling.com/texas-2024-poll-allred-leads-democratic-senate-primary-plurality-are-undecided/,https://emersoncollegepolling.com/texas-2024-poll-allred-leads-democratic-senate-primary-plurality-are-undecided/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,48.7,640
85646,1102,Emerson,1185,Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Email,7,Texas,1/13/24,2024-01-15,NA,NA,NA,NA,NA,NA,190483,1315,rv,NA,rv,NA,1/18/24 09:24,NA,https://emersoncollegepolling.com/texas-2024-poll-allred-leads-democratic-senate-primary-plurality-are-undecided/,https://emersoncollegepolling.com/texas-2024-poll-allred-leads-democratic-senate-primary-plurality-are-undecided/,NA,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,45.7,601
85648,1102,Emerson,1656,Inside California Politics,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7,California,1/11/24,2024-01-14,NA,NA,NA,NA,NA,NA,190504,1087,rv,NA,rv,NA,1/18/24 09:27,NA,https://emersoncollegepolling.com/california-2024-poll-schiff-and-garvey-gain-support-in-crowded-primary/,https://emersoncollegepolling.com/california-2024-poll-schiff-and-garvey-gain-support-in-crowded-primary/,NA,NA,NA,NA,NA,8762,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,33.7,366
85648,1102,Emerson,1656,Inside California Politics,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,7,California,1/11/24,2024-01-14,NA,NA,NA,NA,NA,NA,190505,1087,rv,NA,rv,NA,1/18/24 09:27,NA,https://emersoncollegepolling.com/california-2024-poll-schiff-and-garvey-gain-support-in-crowded-primary/,https://emersoncollegepolling.com/california-2024-poll-schiff-and-garvey-gain-support-in-crowded-primary/,NA,NA,NA,NA,NA,8762,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,31.7,345
85608,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,1/10/24,2024-01-12,NA,NA,NA,NA,NA,NA,190323,1906,lv,NA,lv,NA,1/14/24 21:46,NA,https://www.cbsnews.com/news/nikki-haley-fares-best-against-biden-2024-presidential-election-poll/,https://www.cbsnews.com/news/nikki-haley-fares-best-against-biden-2024-presidential-election-poll/,NA,https://www.scribd.com/document/698757510/cbsnews-20240114-1-SUN#from_embed#1fullscreen=1,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,50,953
85578,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,1/7/24,2024-01-09,NA,NA,NA,NA,NA,NA,190198,1417,rv,NA,rv,NA,1/10/24 10:04,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wOkNqe4.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wOkNqe4.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43,609
85585,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/3/24,2024-01-09,NA,NA,NA,NA,NA,NA,190222,4677,a,NA,a,NA,1/11/24 09:06,NA,https://www.reuters.com/world/us/biden-trump-tied-outset-us-election-year-reutersipsos-poll-2024-01-10/,https://www.reuters.com/world/us/biden-trump-tied-outset-us-election-year-reutersipsos-poll-2024-01-10/,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-01/Reuters%20Ipsos%20Large%20Sample%20Survey%20%23%201%20January%202024%20Topline.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,48,2245
85585,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/3/24,2024-01-09,NA,NA,NA,NA,NA,NA,190223,4677,a,NA,a,NA,1/11/24 09:07,NA,https://www.reuters.com/world/us/biden-trump-tied-outset-us-election-year-reutersipsos-poll-2024-01-10/,https://www.reuters.com/world/us/biden-trump-tied-outset-us-election-year-reutersipsos-poll-2024-01-10/,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-01/Reuters%20Ipsos%20Large%20Sample%20Survey%20%23%201%20January%202024%20Topline.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,30,1403
85585,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/3/24,2024-01-09,NA,NA,NA,NA,NA,NA,190480,3815,rv,NA,rv,NA,1/18/24 09:24,NA,https://www.ipsos.com/en-us/reutersipsos-issues-survey-january-2024,https://www.ipsos.com/en-us/reutersipsos-issues-survey-january-2024,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,38,1450
85585,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/3/24,2024-01-09,NA,NA,NA,NA,NA,NA,190481,3815,rv,NA,rv,NA,1/18/24 09:24,NA,https://www.ipsos.com/en-us/reutersipsos-issues-survey-january-2024,https://www.ipsos.com/en-us/reutersipsos-issues-survey-january-2024,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,33,1259
85563,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Nevada,1/5/24,2024-01-08,NA,NA,NA,NA,NA,NA,190076,1294,rv,NA,rv,NA,1/9/24 09:07,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-with-65-point-lead-in-republican-party-held-caucus/,https://emersoncollegepolling.com/nevada-2024-poll-trump-with-65-point-lead-in-republican-party-held-caucus/,NA,NA,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,47,608
85563,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,7,Nevada,1/5/24,2024-01-08,NA,NA,NA,NA,NA,NA,190077,1294,rv,NA,rv,NA,1/9/24 09:07,NA,https://emersoncollegepolling.com/nevada-2024-poll-trump-with-65-point-lead-in-republican-party-held-caucus/,https://emersoncollegepolling.com/nevada-2024-poll-trump-with-65-point-lead-in-republican-party-held-caucus/,NA,NA,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,42.2,546
85584,396,Quinnipiac,NA,NA,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9,Pennsylvania,1/4/24,2024-01-08,NA,NA,NA,NA,NA,NA,190210,1680,rv,NA,rv,NA,1/10/24 14:05,NA,https://poll.qu.edu/poll-release?releaseid=3888,NA,NA,https://poll.qu.edu/poll-release?releaseid=3888,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,46,773
85584,396,Quinnipiac,NA,NA,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9,Pennsylvania,1/4/24,2024-01-08,NA,NA,NA,NA,NA,NA,190211,1680,rv,NA,rv,NA,1/10/24 14:05,NA,https://poll.qu.edu/poll-release?releaseid=3888,NA,NA,https://poll.qu.edu/poll-release?releaseid=3888,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,39,655
85564,458,Suffolk,68135,Boston Globe | USA Today,Suffolk University,323,Suffolk University,2.9,-1,Live Phone,8,New Hampshire,1/3/24,2024-01-07,NA,NA,NA,NA,NA,NA,190078,1000,lv,NA,lv,NA,1/9/24 09:07,NA,https://www.usatoday.com/story/news/politics/elections/2024/01/09/poll-democracy-top-issue-new-hampshire/72150266007/,https://www.usatoday.com/story/news/politics/elections/2024/01/09/poll-democracy-top-issue-new-hampshire/72150266007/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2024/1_9_2024_new_hampshire_marginals_embargoed.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2024/1_9_2024_new_hampshire_tables_embargoed.pdf,NA,NA,NA,8848,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,34.1,341
86761,241,Ipsos,2125,With Honor,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,1/3/24,2024-01-07,NA,NA,NA,NA,NA,NA,197808,2027,a,NA,a,NA,4/30/24 10:05,NA,https://www.ipsos.com/en-us/with-honor-ipsos,https://www.ipsos.com/en-us/with-honor-ipsos,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-04/With%20Honor%20Ipsos%20Survey%20Final%20Topline_0.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,34,689
85493,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,12/31/23,2024-01-02,NA,NA,NA,NA,NA,NA,189651,1343,rv,NA,rv,NA,1/3/24 10:47,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_11nGFKX.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_11nGFKX.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,44,591
85489,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1,Live Phone,8,National,12/23/23,2023-12-26,NA,NA,NA,NA,NA,NA,189594,1000,rv,NA,rv,NA,1/2/24 10:20,NA,https://www.usatoday.com/story/news/politics/elections/2024/01/01/biden-trump-poll-odds-black-hispanic-young-voters/72072111007/,https://www.usatoday.com/story/news/politics/elections/2024/01/01/biden-trump-poll-odds-black-hispanic-young-voters/72072111007/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43.8,438
85489,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1,Live Phone,8,National,12/23/23,2023-12-26,NA,NA,NA,NA,NA,NA,189595,1000,rv,NA,rv,NA,1/2/24 10:20,NA,https://www.usatoday.com/story/news/politics/elections/2024/01/01/biden-trump-poll-odds-black-hispanic-young-voters/72072111007/,https://www.usatoday.com/story/news/politics/elections/2024/01/01/biden-trump-poll-odds-black-hispanic-young-voters/72072111007/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,37.2,372
86162,568,YouGov,NA,NA,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,12/18/23,2023-12-23,NA,NA,NA,NA,NA,NA,193373,1765,rv,NA,rv,NA,2/21/24 19:11,NA,https://today.yougov.com/politics/articles/48713-trump-biden-voters-certain,https://today.yougov.com/politics/articles/48713-trump-biden-voters-certain,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/Presidential_Vote_Certainty__December_2023__poll_results.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,42,741
